class,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24
-2.2101305551,0.0,1,637.5630000000002,-3.622199999999992,149.86319999999986,43.0,13.0,3.0,17.0,6.0,208.0,3.0,0.0,2.0,5.0,223.34,289.65190761738256,2.53124707765194e-06,1992.3889755968808,1.0,0.0,0.0,0.0,0.0
-0.7991431977,0.05922159885,2,178.209,0.669,41.83060000000002,11.0,3.0,2.0,5.0,6.0,64.0,0.0,0.0,0.0,0.0,74.6,68.59858332965739,3.0256083367235656,129.51770940319489,0.0,0.0,1.0,0.0,0.0
-0.7730339165000001,0.4348251084845003,3,167.218,0.518,45.57050000000001,9.0,1.0,3.0,5.0,4.0,56.0,0.0,0.0,0.0,0.0,64.07,61.3522664047582,3.1817722494383824,110.38037532843028,0.0,0.0,0.0,0.0,1.0
-0.4572403676,0.0,1,788.0850000000003,-6.308680000000002,164.45419999999987,50.0,17.0,3.0,24.0,9.0,244.0,4.0,0.0,1.0,5.0,275.79,356.4968463489004,2.8899973675682432e-06,2382.369552508469,1.0,0.0,0.0,0.0,0.0
1.5956288145,0.0,1,68.507,-4.0647,9.4868,3.0,2.0,2.0,3.0,0.0,22.0,0.0,0.0,0.0,0.0,52.04,26.6621179497383,-4.9999999750000005e-09,6.0,1.0,0.0,0.0,0.0,0.0
-1.1158578961,0.0,1,350.3310000000001,0.8689,84.19400000000002,24.0,6.0,1.0,8.0,3.0,116.0,3.0,0.0,0.0,3.0,102.15,160.45320908673392,2.0833316520152844e-06,1002.266076111682,1.0,0.0,0.0,0.0,0.0
-1.6074287478,0.0,1,1057.7960000000005,-9.587400000000018,177.76279999999983,62.0,20.0,0.0,30.0,9.0,308.0,6.0,0.0,0.0,6.0,370.48,461.39588857437326,6.201662432591865e-06,3007.718125128665,1.0,0.0,0.0,0.0,0.0
-1.4631185388,0.0,1,731.7230000000002,3.536800000000004,185.8470999999997,51.0,11.0,1.0,15.0,8.0,242.0,7.0,0.0,0.0,7.0,175.86999999999998,337.1751684709859,2.5208294820790155e-06,2711.8894253368985,1.0,0.0,0.0,0.0,0.0
2.1376816201,0.0,1,172.26799999999994,1.9625,49.052800000000026,12.0,2.0,1.0,2.0,2.0,72.0,0.0,1.0,1.0,1.0,29.46,74.92567788557268,2.3602381863059883,140.7740056622918,1.0,0.0,0.0,0.0,0.0
-1.5709847474,0.0,1,846.7890000000002,2.214720000000004,196.48229999999973,57.0,16.0,1.0,22.0,12.0,280.0,6.0,0.0,0.0,6.0,262.38,369.8347989378274,3.599992144542946e-06,2862.788752526217,1.0,0.0,0.0,0.0,0.0
-0.8207163555,0.0,1,150.225,1.77626,49.47780000000001,11.0,2.0,2.0,2.0,0.0,60.0,1.0,0.0,0.0,1.0,52.04,67.20601085671221,3.455546483817784,263.8544742134815,1.0,0.0,0.0,0.0,0.0
-1.5687181444,0.0,1,839.7880000000001,0.3064000000000043,207.82559999999992,58.0,20.0,6.0,24.0,10.0,284.0,5.0,0.0,1.0,6.0,360.12,374.1248152894088,3.720991941740536e-06,2799.270123399105,1.0,0.0,0.0,0.0,0.0
0.1034125496,0.0,1,170.232,1.554,44.92450000000002,12.0,2.0,0.0,3.0,0.0,69.0,0.0,1.0,1.0,1.0,40.21,73.32258481139431,2.9091513032864307,188.57407497429568,1.0,0.0,0.0,0.0,0.0
-0.6029811942000001,0.0,1,860.8240000000002,1.1552000000000036,203.88089999999988,58.0,18.0,5.0,24.0,11.0,286.0,6.0,0.0,0.0,6.0,333.02,374.8903931937179,3.720991902776817e-06,2940.603786287812,1.0,0.0,0.0,0.0,0.0
-0.7015479053,0.0295970586919949,4,108.14,1.7006199999999998,32.843799999999995,8.0,1.0,1.0,1.0,0.0,42.0,1.0,0.0,0.0,1.0,20.23,48.59057898608958,3.0324555320336755,143.24662946459569,0.0,0.0,0.0,0.0,1.0
-1.2963650985,0.0,1,422.4380000000001,-0.3030999999999992,102.62030000000004,29.0,7.0,2.0,9.0,3.0,146.0,2.0,1.0,2.0,4.0,129.39,190.65120464713632,2.402497528527675e-06,1108.0949100438745,1.0,0.0,0.0,0.0,0.0
-1.1987753523,0.0,1,323.198,-2.446,66.82910000000003,21.0,9.0,5.0,12.0,4.0,118.0,1.0,1.0,1.0,2.0,177.36,117.35459892576851,2.1580023963313577,615.255481539329,1.0,0.0,0.0,0.0,0.0
-2.1991373631,0.0,1,452.38000000000017,0.8982999999999998,107.16340000000004,31.0,9.0,2.0,13.0,7.0,154.0,3.0,0.0,0.0,3.0,167.54,197.99330297659333,3.413328796806262e-06,1236.9106032880168,1.0,0.0,0.0,0.0,0.0
-1.7338470451,0.0,1,151.16499999999996,1.0554,42.19390000000001,11.0,3.0,1.0,3.0,1.0,58.0,1.0,0.0,0.0,1.0,52.32,64.77624537485353,3.032662155800657,270.54949758389114,1.0,0.0,0.0,0.0,0.0
-2.1738960877,0.0,1,416.39000000000016,-0.3040999999999991,101.84930000000004,29.0,7.0,2.0,9.0,3.0,140.0,3.0,0.0,1.0,4.0,129.39,188.52447732035,2.4024976517523884e-06,1257.3632336638038,1.0,0.0,0.0,0.0,0.0
-2.3162215849,0.0,1,575.7930000000003,3.2222000000000017,131.29219999999992,36.0,8.0,0.0,14.0,6.0,180.0,3.0,0.0,1.0,4.0,123.82,243.29850049941803,3.6099934144540586e-06,1500.7490490091009,1.0,0.0,0.0,0.0,0.0
-1.8556550616,0.0,1,182.175,1.2744999999999995,45.728100000000026,13.0,4.0,2.0,4.0,2.0,70.0,1.0,0.0,0.0,1.0,66.76,75.38976429662947,2.9029492111309567,319.3907822709722,1.0,0.0,0.0,0.0,0.0
-1.9422995529,0.5198497764500001,2,210.141,0.7811999999999999,47.3199,15.0,3.0,3.0,6.0,3.0,78.0,1.0,0.0,0.0,1.0,111.9,83.39349701940613,3.387380075453351,368.9086863811507,0.0,1.0,0.0,0.0,0.0
-1.9013447833,0.0,1,191.23,2.15998,53.48000000000003,14.0,3.0,0.0,3.0,4.0,74.0,1.0,0.0,0.0,1.0,42.25,83.87578383196248,2.850568280159484,341.63103500116875,1.0,0.0,0.0,0.0,0.0
-2.4299809947,0.0,1,632.4830000000003,1.2975000000000017,145.1006999999998,40.0,9.0,1.0,16.0,9.0,204.0,3.0,0.0,1.0,4.0,160.76,262.9222113478458,4.409989078978299e-06,1703.8391796998844,1.0,0.0,0.0,0.0,0.0
-2.5669690772,0.0,1,833.8300000000003,0.4598600000000064,198.40309999999965,56.0,13.0,2.0,19.0,11.0,278.0,5.0,0.0,1.0,6.0,220.49,367.7175831491047,3.4809938437792453e-06,2739.80991995422,1.0,0.0,0.0,0.0,0.0
-2.6903136873,0.0,1,1048.884,-5.854560000000009,219.53379999999976,68.0,21.0,4.0,31.0,12.0,336.0,6.0,0.0,0.0,6.0,378.29,475.9292280237963,3.967494584561759e-06,3272.482558896077,1.0,0.0,0.0,0.0,0.0
-0.0784185571,0.0,1,229.277,-2.542099999999997,49.43990000000003,14.0,4.0,1.0,6.0,4.0,78.0,0.0,1.0,1.0,1.0,69.22999999999999,107.8799124914372,1.6899993071002909e-06,236.97094674997976,1.0,0.0,0.0,0.0,0.0
0.1263337648,0.1928663457827834,3,142.04299999999998,-7.329999999999999,10.4746,7.0,4.0,0.0,7.0,0.0,32.0,0.0,0.0,0.0,0.0,80.25999999999999,85.83298179715149,-7.999999835000003e-08,92.8582023226588,0.0,0.0,0.0,0.0,1.0
-1.1304017512,0.1460008755999999,2,261.941,0.7471999999999999,44.19260000000003,9.0,2.0,2.0,4.0,4.0,56.0,0.0,0.0,0.0,0.0,40.46,71.52258220109073,3.824684203207495,55.84847143196431,0.0,0.0,1.0,0.0,0.0
-1.2915600389,0.0,1,365.3460000000001,-1.1454999999999982,89.68180000000002,25.0,7.0,2.0,9.0,3.0,122.0,2.0,0.0,1.0,3.0,124.67999999999998,166.21160071694615,2.253331302446343e-06,982.9394625788656,1.0,0.0,0.0,0.0,0.0
-1.5043501961,0.0,1,573.9820000000003,-4.587999999999995,114.8436,35.0,11.0,4.0,16.0,3.0,183.0,3.0,0.0,0.0,3.0,230.92,256.34791202820224,-4.30572386706506e-07,1185.9701578596585,1.0,0.0,0.0,0.0,0.0
-1.8252827514,0.0,1,1156.9879999999998,-9.862200000000035,250.3475999999997,76.0,27.0,4.0,35.0,15.0,376.0,5.0,1.0,3.0,8.0,405.38,521.5532357996328,3.1204948881326616e-06,3503.9020317463733,1.0,0.0,0.0,0.0,0.0
-0.5049964012,0.0,1,534.3710000000002,-9.88820000000001,97.0424,34.0,12.0,0.0,18.0,6.0,162.0,2.0,0.0,1.0,3.0,211.92,259.6292534909064,3.629998183992609e-06,1330.7877263914302,1.0,0.0,0.0,0.0,0.0
0.2678986156,0.0239493078,2,89.09399999999998,-0.5817999999999999,21.285200000000003,6.0,2.0,2.0,3.0,1.0,36.0,0.0,0.0,0.0,0.0,63.32,35.76478180587526,3.2575861612334887,59.813537528125096,0.0,0.0,1.0,0.0,0.0
-0.6679306861,0.0,1,748.1240000000004,-1.2958799999999928,167.42309999999978,48.0,12.0,2.0,19.0,9.0,238.0,4.0,0.0,1.0,5.0,211.26,325.12032571162223,3.124995880917133e-06,2284.6635858960376,1.0,0.0,0.0,0.0,0.0
-1.3292188053,0.0,1,341.8860000000001,1.1272200000000017,98.39340000000006,24.0,2.0,0.0,4.0,3.0,126.0,2.0,0.0,1.0,3.0,18.61,150.28588248850798,2.0833315750709736e-06,788.7861896821478,1.0,0.0,0.0,0.0,0.0
-0.9572055168,0.0,1,1418.958,-14.569599999999994,276.4816000000002,88.0,34.0,6.0,48.0,18.0,428.0,7.0,0.0,1.0,8.0,560.86,640.2778968293927,4.400549656388395e-06,4727.616531147311,1.0,0.0,0.0,0.0,0.0
0.1050056219999999,0.0,1,376.12300000000016,-6.646199999999999,63.50980000000002,23.0,10.0,1.0,12.0,12.0,133.0,0.0,0.0,0.0,0.0,203.5,142.46273355732887,-1.999999050500463e-06,338.7328387386799,1.0,0.0,0.0,0.0,0.0
-1.7615101482,0.0,1,814.7740000000001,-0.9651999999999944,196.5111999999997,56.0,18.0,4.0,22.0,14.0,276.0,6.0,0.0,0.0,6.0,258.32,365.3155379198493,3.48099284631454e-06,2382.2342152861647,1.0,0.0,0.0,0.0,0.0
-0.6308713175,0.0,1,583.0230000000003,0.460010000000001,139.69779999999992,38.0,9.0,4.0,14.0,7.0,192.0,2.0,0.0,2.0,4.0,168.35,246.67040168494185,3.9999918415171765e-06,1710.8201135817133,1.0,0.0,0.0,0.0,0.0
-0.4366004304,0.0,1,364.3580000000001,-0.6847800000000002,89.78490000000002,25.0,6.0,1.0,8.0,3.0,122.0,2.0,0.0,1.0,3.0,98.66,167.23665213433006,2.2533313199240675e-06,997.4574817797732,1.0,0.0,0.0,0.0,0.0
-0.5866084475,0.0,1,509.42900000000026,-4.892399999999993,108.21330000000002,33.0,10.0,2.0,15.0,5.0,162.0,2.0,0.0,1.0,3.0,184.96,233.35501416513108,2.7224982938323694e-06,1372.899873715803,1.0,0.0,0.0,0.0,0.0
-0.7546423143000001,0.0948320330999999,2,73.89,-8.439,5.396,6.0,3.0,0.0,5.0,0.0,24.0,0.0,0.0,0.0,0.0,63.19,59.084371684130176,-4.4999999250000016e-08,31.77443751081734,0.0,0.0,1.0,0.0,0.0
-0.6794075026,0.0,1,617.5470000000004,-5.545999999999991,127.95210000000002,39.0,13.0,2.0,19.0,9.0,198.0,2.0,0.0,1.0,3.0,228.33,268.03284588127565,3.80249596756699e-06,1653.92433911049,1.0,0.0,0.0,0.0,0.0
-0.7717026898999999,0.0,1,761.9420000000001,4.417190000000005,205.69439999999943,53.0,9.0,0.0,12.0,16.0,272.0,5.0,0.0,0.0,5.0,124.12,336.62431585551894,6.271976432305792e-06,2030.4486805273527,1.0,0.0,0.0,0.0,0.0
-0.0952988049,0.0,1,160.217,0.7731000000000001,43.549900000000015,11.0,2.0,3.0,4.0,6.0,66.0,0.0,0.0,0.0,0.0,75.35,66.77441244706974,2.8497612822334424,106.61369602227543,1.0,0.0,0.0,0.0,0.0
0.0102512628,0.0,1,122.084,-1.50913,24.88240000000001,8.0,3.0,4.0,7.0,0.0,48.0,0.0,0.0,0.0,0.0,139.26000000000002,44.5114625488228,0.0,69.28421251514428,1.0,0.0,0.0,0.0,0.0
-0.181251006,0.0,1,188.223,0.7686999999999999,48.46800000000003,13.0,4.0,0.0,4.0,8.0,76.0,0.0,0.0,0.0,0.0,44.760000000000005,78.47134269938256,2.99088699463412,144.55012792536496,1.0,0.0,0.0,0.0,0.0
0.1752408894,0.0123212194999999,2,80.09,0.81376,20.46,6.0,2.0,0.0,2.0,1.0,30.0,0.0,0.0,0.0,0.0,47.58,36.6192367339568,2.783540827789881,79.09616281328597,0.0,0.0,1.0,0.0,0.0
0.8489070931,0.0,1,158.178,0.9333,36.25660000000001,10.0,2.0,1.0,4.0,1.0,54.0,1.0,0.0,0.0,1.0,54.37,59.06003912953759,3.2186466288823383,301.02463059505703,1.0,0.0,0.0,0.0,0.0
0.7779988658,0.0753554648921331,4,186.232,1.55014,45.73060000000002,12.0,2.0,1.0,4.0,1.0,66.0,1.0,0.0,0.0,1.0,54.37,71.78992335833081,3.4684785345646363,392.7640417990124,0.0,0.0,0.0,0.0,1.0
-1.476228892,0.0,1,341.29800000000006,-2.7175999999999987,67.80300000000001,21.0,7.0,3.0,11.0,2.0,108.0,2.0,0.0,0.0,2.0,157.82,141.9178637432341,2.2049988674006007e-06,849.3120209942455,1.0,0.0,0.0,0.0,0.0
0.0790172102,0.5857959272925058,3,90.03399999999999,-0.8443999999999998,15.2716,6.0,2.0,2.0,4.0,0.0,34.0,0.0,0.0,0.0,0.0,74.6,33.01570484670571,3.5677034550432034,71.5488750216347,0.0,0.0,0.0,1.0,0.0
-0.3073494259,0.3177418734,2,219.166,-2.0696,36.29719999999999,13.0,4.0,4.0,9.0,0.0,69.0,0.0,0.0,0.0,0.0,149.2,113.58549662887036,-1.4285714138775514e-07,172.1839163704497,0.0,0.0,1.0,0.0,0.0
1.1700973958,0.0,1,68.94500000000001,-3.2351,10.3614,5.0,3.0,0.0,5.0,0.0,24.0,0.0,0.0,0.0,0.0,66.19999999999999,40.07312241353915,0.0,29.87430298092722,1.0,0.0,0.0,0.0,0.0
0.931102034,0.0,1,117.19199999999998,0.3683999999999999,34.863499999999995,8.0,2.0,2.0,2.0,5.0,50.0,0.0,0.0,0.0,0.0,32.26,50.90805753561664,2.53006045688352,33.50977500432694,1.0,0.0,0.0,0.0,0.0
1.1242964559,0.0,1,75.11099999999999,-0.8019000000000001,21.0125,5.0,2.0,2.0,2.0,2.0,32.0,0.0,0.0,0.0,0.0,32.26,31.81323119242682,2.19060968716425,14.364527976600282,1.0,0.0,0.0,0.0,0.0
1.2140725315,0.0,1,61.084,-1.0626000000000002,16.140200000000004,4.0,2.0,2.0,2.0,1.0,26.0,0.0,0.0,0.0,0.0,46.25,25.238317591434885,1.9747448713915887,8.0,1.0,0.0,0.0,0.0,0.0
0.7823423727,1.84948500215,2,165.06599999999997,-1.5173,12.4104,7.0,5.0,0.0,7.0,0.0,43.0,0.0,0.0,0.0,0.0,110.26,51.36044897212867,-7.999999835000003e-08,91.24856184822198,0.0,1.0,0.0,0.0,0.0
-2.4667539114,0.0,1,515.5450000000002,-0.7197999999999978,122.60520000000002,34.0,9.0,1.0,13.0,8.0,176.0,2.0,0.0,1.0,3.0,145.26999999999998,220.33057538404185,4.083327102857024e-06,1366.4858837818017,1.0,0.0,0.0,0.0,0.0
0.8673994761,0.0,1,193.24600000000004,2.6694000000000013,56.48400000000004,14.0,2.0,0.0,3.0,3.0,76.0,1.0,0.0,0.0,1.0,29.54,84.29101469123403,2.7684603093461297,284.59882253390214,1.0,0.0,0.0,0.0,0.0
-2.3570247849,0.0,1,250.275,1.9306,61.665400000000034,17.0,4.0,2.0,5.0,2.0,88.0,2.0,0.0,0.0,2.0,74.6,98.70236321173964,2.4961289671937283,561.0601341830188,1.0,0.0,0.0,0.0,0.0
-2.639897679,0.0,1,436.41300000000007,-0.2024000000000002,104.9251,31.0,10.0,7.0,10.0,7.0,168.0,2.0,1.0,1.0,3.0,177.14,176.71539402603082,1.818087176457996,911.1216231276836,1.0,0.0,0.0,0.0,0.0
-2.1510663204,0.3266062569,2,141.60099999999997,2.23062,40.60140000000001,9.0,1.0,1.0,2.0,0.0,48.0,1.0,0.0,0.0,1.0,26.02,59.43950215778796,3.2478347337367035,199.9061775999341,0.0,0.0,1.0,0.0,0.0
-2.2317574452,0.0,1,164.204,1.7922,46.77900000000003,12.0,2.0,0.0,2.0,3.0,64.0,1.0,0.0,0.0,1.0,26.3,72.16623890663405,2.290572056240154,241.27530899395387,1.0,0.0,0.0,0.0,0.0
-2.3750473352,0.0,1,206.332,2.7851000000000017,54.55780000000003,12.0,3.0,1.0,4.0,5.0,70.0,0.0,1.0,1.0,1.0,37.3,80.88995266439649,1.90892263435229,143.99328661116542,1.0,0.0,0.0,0.0,0.0
-2.2911044462,0.0,1,164.20399999999998,1.77262,46.41400000000003,12.0,2.0,0.0,2.0,3.0,64.0,1.0,1.0,1.0,2.0,21.76,72.11243088256792,1.9604804174339308,266.2960188386611,1.0,0.0,0.0,0.0,0.0
-2.8980709963,1.34805168185,2,601.0140000000006,7.273600000000007,177.9687999999995,42.0,4.0,0.0,6.0,26.0,254.0,0.0,0.0,0.0,0.0,80.25999999999999,263.3750093568463,-6.066666435510428e-07,517.7261006736031,0.0,1.0,0.0,0.0,0.0
-2.7475939424,0.0,1,324.356,-4.958999999999995,63.85980000000004,19.0,7.0,1.0,11.0,6.0,108.0,0.0,1.0,1.0,1.0,118.04999999999998,135.47835365827655,3.2399975916018463e-06,413.6308301911834,1.0,0.0,0.0,0.0,0.0
-2.6759065954,0.2594289910797391,3,142.242,2.6477000000000013,43.917000000000016,10.0,1.0,0.0,1.0,3.0,60.0,0.0,0.0,0.0,0.0,17.07,63.82031004304616,3.5643933326870947,99.78611874917878,0.0,0.0,0.0,0.0,1.0
-3.0533857998,0.0797357612202693,8,147.00399999999996,2.9934000000000003,36.46200000000001,8.0,0.0,0.0,2.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,58.03793557326031,3.134861511345448,162.63833891467198,0.0,0.0,0.0,0.0,1.0
-3.1255398769,0.0,1,148.20499999999998,2.728300000000001,47.70200000000003,11.0,1.0,0.0,1.0,2.0,58.0,1.0,0.0,0.0,1.0,9.23,67.31511377440602,2.8240417350315044,233.5546192881468,1.0,0.0,0.0,0.0,0.0
-3.9692395593,0.0,1,241.29,3.981200000000003,72.04500000000004,18.0,2.0,0.0,3.0,3.0,92.0,2.0,0.0,0.0,2.0,29.54,106.61822466850484,2.3846013263544226,456.91675548747065,1.0,0.0,0.0,0.0,0.0
-3.0742274262,0.0,1,678.6150000000002,-7.773199999999997,81.57479999999998,29.0,12.0,0.0,29.0,0.0,144.0,0.0,0.0,0.0,0.0,411.78,367.6077466611799,-3.9999999931249994e-09,364.5016024634663,1.0,0.0,0.0,0.0,0.0
-4.6932923336000005,0.0,1,251.688,3.6403000000000016,66.59640000000002,17.0,2.0,1.0,4.0,3.0,88.0,2.0,0.0,0.0,2.0,35.25,103.7756769962851,2.0709468269726354,530.577953854568,1.0,0.0,0.0,0.0,0.0
-4.8670972664,0.0,1,368.18600000000015,3.865700000000002,88.95180000000002,23.0,4.0,1.0,5.0,1.0,112.0,3.0,0.0,1.0,4.0,67.26,139.4636305858282,1.9605915381292065,961.7232990160747,1.0,0.0,0.0,0.0,0.0
-5.1490404299,0.3203787894442638,3,422.8260000000003,11.08439999999999,140.20399999999998,30.0,0.0,0.0,0.0,21.0,182.0,0.0,0.0,0.0,0.0,0.0,193.3225723453312,3.5365620101598387,307.9474732050231,0.0,0.0,0.0,0.0,1.0
-6.9644458512,0.7704774044499998,2,368.5580000000001,6.589500000000006,107.44760000000008,26.0,2.0,2.0,4.0,19.0,152.0,0.0,0.0,0.0,0.0,74.6,159.6249441024536,3.369474083903484,376.3385371654944,0.0,1.0,0.0,0.0,0.0
-0.1657752416,0.0,1,146.18599999999998,0.9745,37.721,10.0,3.0,0.0,3.0,4.0,60.0,0.0,0.0,0.0,0.0,35.53,61.31751627326672,2.980692229675904,99.02434166397532,1.0,0.0,0.0,0.0,0.0
-0.2790374966,0.0,1,188.223,1.5981,47.45060000000002,13.0,2.0,2.0,4.0,5.0,76.0,0.0,0.0,0.0,0.0,74.6,77.57029964748197,4.111090984524121,207.660241301476,1.0,0.0,0.0,0.0,0.0
0.6554902722,0.0,1,218.186,0.3371,44.88070000000001,14.0,4.0,3.0,7.0,2.0,76.0,1.0,0.0,0.0,1.0,111.9,79.17497084836997,3.416533376164286,474.953429000482,1.0,0.0,0.0,0.0,0.0
0.727886015,0.0,1,184.217,-1.6458999999999988,39.424700000000016,11.0,4.0,3.0,7.0,0.0,68.0,0.0,1.0,1.0,1.0,101.65,65.60138900181612,1.8666666404833333e-07,155.02130455739126,1.0,0.0,0.0,0.0,0.0
0.8776773261,0.0,1,130.147,-0.9961,32.05749999999999,9.0,2.0,2.0,4.0,2.0,52.0,0.0,1.0,1.0,1.0,52.57,53.45864003793794,2.309791814716797,115.52562235615692,1.0,0.0,0.0,0.0,0.0
-0.2337041755,0.0,1,168.196,0.2220999999999999,47.84760000000001,12.0,4.0,3.0,4.0,3.0,66.0,1.0,0.0,0.0,1.0,81.5,70.7488477240185,2.722334696822482,263.23481493850056,1.0,0.0,0.0,0.0,0.0
0.0562733679,0.02093668395,2,86.08999999999999,0.6471,22.4498,6.0,1.0,1.0,2.0,1.0,34.0,0.0,0.0,0.0,0.0,37.3,36.10023019107489,3.5677034550432034,71.5488750216347,0.0,0.0,1.0,0.0,0.0
-0.1967597116,0.0,1,154.16499999999996,1.2084,40.72700000000001,11.0,3.0,0.0,3.0,2.0,60.0,0.0,0.0,0.0,0.0,43.370000000000005,65.3512291938317,4.069307057733475,201.49166979158304,1.0,0.0,0.0,0.0,0.0
0.583312842,0.0,1,251.37,1.9329,73.19690000000006,18.0,2.0,0.0,3.0,5.0,102.0,1.0,0.0,0.0,1.0,40.13,110.64727431163416,3.211111055441359e-07,314.0968799935334,1.0,0.0,0.0,0.0,0.0
0.0579609271,0.0288487469541642,3,84.00599999999999,-4.1083,8.0248,5.0,2.0,1.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,60.36,50.90264025497728,0.0,29.87430298092722,0.0,0.0,0.0,0.0,1.0
0.9577927941,0.01020360295,2,105.137,-1.4393999999999998,27.0413,7.0,3.0,3.0,3.0,4.0,44.0,0.0,0.0,0.0,0.0,52.49,42.97240705901943,2.447472887876344,28.870765403276856,0.0,0.0,1.0,0.0,0.0
-0.5000132962,0.0,1,302.323,0.4945999999999999,74.76900000000003,21.0,7.0,0.0,7.0,14.0,120.0,0.0,0.0,0.0,0.0,80.29000000000002,123.99506279823888,3.0871241800658007,284.4443837591306,1.0,0.0,0.0,0.0,0.0
-0.8053203897,0.0,1,608.7140000000003,2.655540000000002,156.08539999999965,41.0,8.0,0.0,12.0,9.0,214.0,4.0,0.0,0.0,4.0,132.18,263.4964033402065,4.622492000581185e-06,1758.0570171622692,1.0,0.0,0.0,0.0,0.0
0.8454562496,0.0134218751999999,2,134.175,0.2958,34.57099999999999,9.0,3.0,0.0,3.0,6.0,56.0,0.0,0.0,0.0,0.0,27.69,55.90459728833323,2.595082706793886,41.56763141529687,0.0,0.0,1.0,0.0,0.0
0.0381751458,0.0193375729,2,86.08999999999999,0.6471,22.4498,6.0,1.0,1.0,2.0,1.0,34.0,0.0,0.0,0.0,0.0,37.3,36.10023019107489,3.301627871993482,73.61727061434749,0.0,0.0,1.0,0.0,0.0
-0.4440713859,0.0,1,261.336,-0.8590000000000002,26.476800000000004,9.0,6.0,0.0,9.0,0.0,48.0,0.0,0.0,0.0,0.0,132.4,88.75877657363266,-7.199999951999999e-08,69.05865002596163,1.0,0.0,0.0,0.0,0.0
-0.5341935881000001,0.0,1,321.60400000000004,-3.972699999999997,52.34340000000002,19.0,6.0,2.0,9.0,2.0,100.0,0.0,2.0,2.0,2.0,138.45999999999998,121.23550721821783,3.239999946180001e-07,350.21616690607414,1.0,0.0,0.0,0.0,0.0
-0.3966430532,0.0,1,234.05,-3.502,29.842199999999995,11.0,4.0,4.0,11.0,0.0,64.0,0.0,0.0,0.0,0.0,161.18,91.3605319243126,-1.0666666581111113e-07,124.40154658752398,1.0,0.0,0.0,0.0,0.0
0.8091728638,0.0,1,141.21099999999998,-4.698099999999998,23.56099999999999,8.0,3.0,0.0,4.0,2.0,42.0,0.0,0.0,0.0,0.0,43.37,91.47223158882512,0.0,74.43856189774726,1.0,0.0,0.0,0.0,0.0
0.9537476957,0.05037667605,2,100.114,-4.1083,8.0248,5.0,2.0,1.0,4.0,0.0,24.0,0.0,0.0,0.0,0.0,60.36,71.41180532762793,0.0,29.87430298092722,0.0,0.0,1.0,0.0,0.0
0.0190678934,0.0,1,86.134,0.9449,26.51679999999999,6.0,1.0,1.0,1.0,2.0,36.0,0.0,0.0,0.0,0.0,20.23,38.303650205427736,2.8312571099313644,47.90013452989013,1.0,0.0,0.0,0.0,0.0
-1.0477452605,0.4262053018910804,4,107.156,1.5772199999999998,35.5914,8.0,1.0,1.0,1.0,0.0,42.0,1.0,0.0,0.0,1.0,26.02,49.13623593090628,3.0324555320336755,143.24662946459569,0.0,0.0,0.0,0.0,1.0
-1.1714515037,0.0,1,138.16599999999997,1.7908999999999995,39.27580000000001,10.0,2.0,1.0,2.0,2.0,54.0,1.0,0.0,0.0,1.0,29.46,60.06906632999306,2.811180917188401,208.1674941941729,1.0,0.0,0.0,0.0,0.0
-1.3330548746,0.0,1,200.23399999999995,1.1162999999999998,50.65100000000003,14.0,4.0,0.0,4.0,4.0,80.0,0.0,1.0,1.0,1.0,44.760000000000005,83.83045366024994,2.4312928241103484,206.16753793855543,1.0,0.0,0.0,0.0,0.0
-1.2280265929,0.04356329645,2,152.14899999999997,1.2132999999999998,40.046300000000016,11.0,3.0,1.0,3.0,2.0,58.0,1.0,0.0,0.0,1.0,46.53,64.23058843003683,3.116164133858052,268.03972257956417,0.0,0.0,1.0,0.0,0.0
-1.2858947125,0.0606473562499999,2,173.83499999999998,1.7337,22.721,3.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,36.47434623911227,1.6329931618554523,2.754887502163468,0.0,0.0,1.0,0.0,0.0
0.5192202667,0.0,1,271.679,-5.606099999999996,56.51150000000003,18.0,2.0,0.0,5.0,3.0,88.0,2.0,0.0,0.0,2.0,44.01,134.1702497493972,1.444999677850074e-06,505.35424768288937,1.0,0.0,0.0,0.0,0.0
1.0316559884,0.0,1,83.13399999999999,0.3569000000000001,27.099399999999992,6.0,1.0,1.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,26.02,38.53813557428796,3.552734354515761,70.919684538544,1.0,0.0,0.0,0.0,0.0
-0.9210343837,0.0,1,742.035,-5.0740999999999925,155.51689999999988,48.0,16.0,4.0,24.0,10.0,242.0,3.0,0.0,1.0,4.0,281.99,320.44578893790015,4.001660841119864e-06,2103.680882366483,1.0,0.0,0.0,0.0,0.0
0.815044373,0.1750850346950051,3,133.191,-0.6623999999999999,36.2313,9.0,3.0,3.0,3.0,4.0,56.0,0.0,0.0,0.0,0.0,52.49,55.70229128781264,2.914658625512464,56.07820003461549,0.0,0.0,0.0,0.0,1.0
0.080542298,0.0898962509941771,3,72.107,0.7952,20.030999999999995,5.0,1.0,0.0,1.0,1.0,30.0,0.0,1.0,1.0,1.0,12.53,31.941791446997023,1.9989394851788973,30.62919048309069,0.0,0.0,0.0,0.0,1.0
